Extraction Date,Extraction Hour,Publication Date,Publication Hour,Title,Author,Location,Num Comments,Photo Author,Photo Text,Sectiom,Subsection
13-04-2019,18,13-04-2019,16,El Camino de Santiago como terapia de reinserción para reclusos,Elisa Lois,Pontevedra,1,NA,NA,UN PAÍS DE BLOGS,UN PAÍS DE BLOGS
13-04-2019,18,13-04-2019,16,Un coche es arrollado por un tren tras saltarse la barrera de seguridad,NA,NA,NA,NA,NA,VÍDEOS Y FOTOS,VÍDEOS Y FOTOS
13-04-2019,18,13-04-2019,16,Día Internacional del Beso 2019 en imágenes,NA,NA,NA,NA,NA,VÍDEOS Y FOTOS,VÍDEOS Y FOTOS
13-04-2019,18,13-04-2019,17,Los Premios Ortega reconocen el periodismo comprometido,NA,NA,NA,NA,NA,DESDE EL PAÍS,DESDE EL PAÍS
13-04-2019,18,11-04-2019,3,El comandante… ¿se queda?,Carlos Dada,NA,76,NA,NA,DESDE EL PAÍS,DESDE EL PAÍS
13-04-2019,18,13-04-2019,16,Las 50 mejores novelas en castellano del siglo XX,NA,NA,NA,NA,NA,DESDE EL PAÍS,DESDE EL PAÍS
13-04-2019,18,12-04-2019,15,Prótesis impresas asequibles y estéticas,NA,NA,NA,NA,NA,ONE,ONE
13-04-2019,18,10-04-2019,16,Tu propio coche eléctrico con tutoriales de Youtube,NA,NA,NA,NA,NA,ONE,ONE
13-04-2019,18,12-04-2019,19,La demanda contra Mockus primer paso para anular a otros congresistas de Alianza Verde,NA,NA,NA,NA,NA,Entrevista W,Entrevista W
13-04-2019,18,13-04-2019,17,Más allá de las fronteras: el éxodo venezolano de un vistazo,María Victoria Ojea,NA,5,NA,NA,TERMÓMETRO ECONÓMICO Y SOCIAL DE AMÉRICA,TERMÓMETRO ECONÓMICO Y SOCIAL DE AMÉRICA
13-04-2019,18,12-04-2019,18,The new cocaine lords of Galicia,Tomás Bárbulo,NA,2,NA,NA,EL PAÍS IN ENGLISH,EL PAÍS IN ENGLISH
13-04-2019,18,12-04-2019,19,Divide and conquer: Spanish PM’s election strategy seeks to split the right,Carlos E. Cué,Dos Hermanas,2,NA,NA,EL PAÍS IN ENGLISH,EL PAÍS IN ENGLISH
13-04-2019,18,12-04-2019,19,How an underground Stonehenge was discovered in southern Spain,Vicente G. Olaya,Madrid,2,NA,NA,EL PAÍS IN ENGLISH,EL PAÍS IN ENGLISH
13-04-2019,18,13-04-2019,18,El sustituto natural del plástico que se usaba en el siglo XIX,NA,NA,NA,NA,NA,NA,Planeta Futuro
13-04-2019,18,13-04-2019,17,Megan Rapinoe la delantera que quiere cambiar el mundo,NA,NA,NA,NA,NA,NA,Planeta Futuro
13-04-2019,18,12-04-2019,15,Los 10 pueblos más bonitos de Castilla y León según los lectores de EL PAÍS,NA,NA,NA,NA,NA,NA,Planeta Futuro
13-04-2019,18,12-04-2019,15,Violaine Huisman: retrato descarnado de una madre,NA,NA,NA,NA,NA,NA,Planeta Futuro
13-04-2019,18,13-04-2019,17,Sindicalismo en la era del ‘coworking’,NA,NA,NA,NA,NA,NA,Planeta Futuro
13-04-2019,18,13-04-2019,17,Rótolo de boniato espinacas y alcachofas,NA,NA,NA,NA,NA,NA,Planeta Futuro
13-04-2019,18,13-04-2019,17,Imanol Arias: las dos ruinas los 70 kilos y las cuatro veces que el actor casi deja ‘Cuéntame’,NA,NA,NA,NA,NA,NA,Planeta Futuro
13-04-2019,18,12-04-2019,15,Por qué España es el único país donde se siguen construyendo centros comerciales,NA,NA,NA,NA,NA,NA,Planeta Futuro
13-04-2019,18,13-04-2019,17,Antes y después de ‘Juego de tronos’: así ha cambiado la vida de sus protagonistas,NA,NA,NA,NA,NA,NA,Planeta Futuro
13-04-2019,18,13-04-2019,17,¿Alimenta igual una hamburguesa vegetal que una de carne?,NA,NA,NA,NA,NA,NA,Planeta Futuro
13-04-2019,18,13-04-2019,17,La Buena Vida o el culto a la cocina de verdad,NA,NA,NA,NA,NA,NA,Planeta Futuro
13-04-2019,18,13-04-2019,17,La foto de Sara Sálamo e Isco en bañador que llama la atención por este feliz detalle,NA,NA,NA,NA,NA,NA,Planeta Futuro
13-04-2019,18,13-04-2019,17,El Madrid aspira a cobrar más de 100 millones al año de Adidas,NA,NA,NA,NA,NA,NA,Planeta Futuro
13-04-2019,18,13-04-2019,17,Oficial: Precio y fecha definitivos del Netflix de Disney,NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,17,10-04-2019,17,La justicia peruana ordena la detención del expresidente Kuczynski por el ‘caso Odebrecht’,Jacqueline Fowks,Lima,8,AP,Pedro Pablo Kuczynski en marzo de 2017.,NA,
10-04-2019,17,10-04-2019,18,Trump carga contra la cúpula de seguridad que lleva su política migratoria,Antonia Laborde,Washington,27,NA,NA,NA,
10-04-2019,17,10-04-2019,18,Esta es la primera imagen de un agujero negro,Bruno Martín,Madrid,298,NA,Primera imagen de un agujero negro captada por el Telescopio Horizonte de Sucesos.,NA,
10-04-2019,17,10-04-2019,17,Netanyahu se encamina a formar Gobierno en Israel pese al empate con el moderado Gantz,Juan Carlos Sanz,Jerusalén,315,AFP,Netanyahu saluda a sus seguidores.,Destacados,
10-04-2019,17,10-04-2019,16,Los indígenas rechazan una reunión con Duque a puerta cerrada y tensan el diálogo,F. MANETTO,Bogotá,8,REUTERS,Duque saluda a los vecinos de Caldono.,Destacados,
10-04-2019,17,10-04-2019,16,El embajador de Guaidó ante la OEA consigue un puesto en el organismo,A. LABORDE,Washington,32,EFE,Una reunión del Consejo Permanente de la OEA.,Destacados,
10-04-2019,17,10-04-2019,15,Cultura Colectiva: el escándalo detrás de 540 millones de ‘me gusta’,Elías Camhaji,México,3,Héctor Guerrero,Un joven utiliza Twitter.,Destacados,
10-04-2019,17,10-04-2019,14,Localizada en España una niña robada por la dictadura argentina,Federico Rivas Molina,Buenos Aires,113,EFE,Anuncio de la identificación de la nieta 129.,Destacados,
10-04-2019,17,10-04-2019,18,Fotorrelato | Los corridos del héroe Emiliano Zapata,David Marcial Pérez,México,1,NA,Copia de una corrido en honor a Zapata.,Destacados,
10-04-2019,17,10-04-2019,17,La filósofa Judith Butler a los hombres: “Rompan el pacto de hermandad y denuncien los abusos”,Mar Centenera,Buenos Aires,1,NA,Judith Butler este martes en Buenos Aires.,Destacados,
10-04-2019,17,10-04-2019,19,Hallada una nueva especie humana en Filipinas que vivió hace 67.000 años,Nuño Domínguez,NA,2,MNHN,Excavaciones en la cueva de Callao en Filipinas.,Destacados,
10-04-2019,17,10-04-2019,18,Cómo Noruega ha reinventado su turismo gracias a las antiguas carreteras,V. MARTÍNEZ,Noruega,60,NA,NA,Destacados,
10-04-2019,17,10-04-2019,14,WikiLeaks denuncia que un grupo de españoles espió a Assange en la Embajada de Ecuador en Londres,José M. Abad Liñán,Madrid,23,REUTERS,Imagen de Assange ante la Embajada.,Destacados,
10-04-2019,17,10-04-2019,1,Caballos de Troya no,NA,NA,NA,NA,NA,opinión,opinión
10-04-2019,17,10-04-2019,18,“No es broma” (Carretera Panamericana),Ricardo Silva Romero,NA,NA,NA,NA,opinión,opinión
10-04-2019,17,10-04-2019,1,Despierta,Leila Guerriero,NA,NA,NA,NA,opinión,opinión
10-04-2019,17,10-04-2019,18,EE UU por la impunidad,Baltasar Garzón,NA,NA,NA,NA,opinión,opinión
10-04-2019,17,09-04-2019,23,La victoria de Estambul,Eva Borreguero,NA,NA,NA,NA,opinión,opinión
10-04-2019,17,10-04-2019,3,“El discurso de Trump hace muy difícil la relación con Estados Unidos”,Javier Lafuente,México,279,H. Guerrero,Marcelo Ebrard durante la entrevista.,AMÉRICAS,AMÉRICAS
10-04-2019,17,10-04-2019,18,La ONU formará en derechos humanos a la Guardia Nacional de López Obrador,Elena Reina,México,16,CUARTOSCURO,Bachelet y López Obrador este martes.,AMÉRICAS,AMÉRICAS
10-04-2019,17,10-04-2019,18,Localizado el cuerpo del español desaparecido en un río de Ecuador,S. ESPAÑA,Guayaquil/ Cádiz,40,NA,NA,AMÉRICAS,AMÉRICAS
10-04-2019,17,10-04-2019,15,Un juez de EE UU prohíbe que los migrantes tengan que esperar en México,P. XIMÉNEZ DE SANDOVAL,Los Ángeles,43,NA,NA,AMÉRICAS,AMÉRICAS
10-04-2019,17,10-04-2019,15,La Cámara colombiana rechaza la reforma de Duque al tribunal de paz,F. MANETTO,Bogotá,12,NA,NA,AMÉRICAS,AMÉRICAS
10-04-2019,17,10-04-2019,19,Europa plantea arrinconar al Reino Unido durante la prórroga del Brexit para evitar su sabotaje,Bernardo de Miguel,Bruselas,99,EFE,Theresa May este miércoles en Bruselas.,INTERNACIONAL,INTERNACIONAL
10-04-2019,17,10-04-2019,16,Orbán desafía a la UE con un plan para preservar la cultura cristiana en Europa,María Hervás,Madrid,13,NA,NA,INTERNACIONAL,INTERNACIONAL
10-04-2019,17,10-04-2019,19,El jefe del Ejército en Argelia se enroca en el régimen heredado de Buteflika,Francisco Peregil,Rabat,2,NA,NA,INTERNACIONAL,INTERNACIONAL
10-04-2019,17,10-04-2019,19,El Parlamento de Nueva Zelanda aprueba prohibir la venta de armas semiautomáticas,NA,NA,NA,NA,NA,INTERNACIONAL,INTERNACIONAL
10-04-2019,17,10-04-2019,4,Un atentado del ISIS en el Sinaí empaña la visita de Al Sisi a la Casa Blanca,Ricard González,Túnez,6,NA,NA,INTERNACIONAL,INTERNACIONAL
10-04-2019,17,05-04-2019,5,La nueva campaña de EL PAÍS: ¿Y tú qué piensas?,NA,NA,NA,CARLOS ROSILLO,Campaña de EL PAÍS: ¿Y tu qué piensas?,¿Y tú qué piensas?,UN ESPACIO COMÚN PARA COMPRENDER EL MUNDO
10-04-2019,17,10-04-2019,15,El FMI advierte sobre la acumulación de vulnerabilidades financieras,Sandro Pozzi,Nueva York,NA,AP,El consejero delegado de Dow se fotografía en Wall Street.,El País Economía,El País Economía
10-04-2019,17,10-04-2019,15,Panamá ante su mayor reto: de polo financiero y comercial a polo de la innovación,Ignacio Fariza,Ciudad de Panamá,1,Roberto Velarde.,El foro Panamá 500 años.,El País Economía,El País Economía
10-04-2019,17,10-04-2019,15,El Real Madrid rompe con Mediapro y contrata su canal de televisión con Telefónica,Ramón Muñoz,Madrid,56,NA,NA,El País Economía,El País Economía
10-04-2019,17,10-04-2019,15,Una botella de whisky por 14 millones y otros objetos de deseo para los multimillonarios,José Luis Aranda,Madrid,5,NA,NA,El País Economía,El País Economía
10-04-2019,17,10-04-2019,15,Las maquinillas de afeitar rompen el mito de las tropecientas cuchillas,José Ángel Plaza López,NA,5,NA,NA,El País Economía,El País Economía
10-04-2019,17,10-04-2019,14,Más allá del condón: cómo deciden las mujeres cuántos hijos tener,Patricia Peiró,Madrid,26,NA,NA,Sociedad,Sociedad
10-04-2019,17,10-04-2019,15,Nueva York obliga a vacunar contra el sarampión en los distritos judíos de Brooklyn,Sandro Pozzi,Nueva York,32,AP,Vacunas en un centro sanitario en Nueva York.,Sociedad,Sociedad
10-04-2019,17,10-04-2019,15,Francia pierde la fe en su Iglesia,Silvia Ayuso,París,9,NA,NA,Sociedad,Sociedad
10-04-2019,17,10-04-2019,15,“La gramática tiene una importancia exagerada en la enseñanza del inglés”,Bárbara Sánchez,Liverpool,15,NA,NA,Sociedad,Sociedad
10-04-2019,17,10-04-2019,7,Paraguay manda a prisión a la militar que pidió permiso para amamantar a su bebé,Santi Carneri,Asunción,34,NA,NA,Sociedad,Sociedad
10-04-2019,17,10-04-2019,16,El relato de cien palabras que ha ganado un premio literario de 20.000 dólares,L. C. Liébana,Madrid,12,NA,Devlin Elliot ganador del Museo de la Palabra.,Cultura,Cultura
10-04-2019,17,10-04-2019,17,‘The Crown’ ya tiene a su Lady Di,NA,NA,NA,NA,NA,Cultura,Cultura
10-04-2019,17,10-04-2019,17,Así han cambiado los personajes de ‘Juego de tronos’ en ocho temporadas,Eneko Ruiz Jiménez,Madrid,2,NA,NA,Cultura,Cultura
10-04-2019,17,10-04-2019,17,Muere Javier Muguerza una de las grandes figuras de la filosofía española,Francesc Arroyo,NA,1,NA,NA,Cultura,Cultura
10-04-2019,17,10-04-2019,16,‘Con faldas y a loco’: la comedia perfecta cumple 60 años,Gregorio Belinchón,Madrid,NA,NA,NA,Cultura,Cultura
10-04-2019,17,10-04-2019,16,Aprender de sexo leyendo novelas clásicas por Amos Oz,Amos Oz,NA,NA,NA,NA,Cultura,Cultura
10-04-2019,17,10-04-2019,17,Magic Johnson dimite como presidente de los Lakers tras una temporada desastrosa,Pablo Ximénez de Sandoval,Los Ángeles,NA,AFP,Magic Johnson en el último All-Star en febrero.,Deportes,Deportes
10-04-2019,17,10-04-2019,17,Argentina y Colombia compartirán la sede de la Copa América 2020,F RIVAS MOLINA,Buenos Aires,NA,NA,NA,Deportes,Deportes
10-04-2019,17,10-04-2019,19,Competición pide al árbitro del Barça-Atlético que aclare el acta antes de fijar la sanción a Diego Costa,Ladislao J. Moñino,Madrid,1,NA,NA,Deportes,Deportes
10-04-2019,17,10-04-2019,19,De Gea el ídolo de la hinchada del United que empezó con mal pie,Luis Miguel Hinojal,Madrid,7,NA,NA,Deportes,Deportes
10-04-2019,17,10-04-2019,19,La libertad de Tadic,Ladislao J. Moñino,Madrid,NA,NA,NA,Deportes,Deportes
10-04-2019,17,10-04-2019,4,La generación de James vuelve a tener un torneo en casa,NA,NA,NA,NA,NA,Deportes,Deportes
10-04-2019,17,10-04-2019,16,Casado rectifica con el salario mínimo tras asegurar que lo rebajaría a 850 euros en 2020,Natalia Junquera,Madrid,2045,NA,NA,ESPAÑA,ESPAÑA
10-04-2019,17,10-04-2019,16,El FMI pide a España que baje la deuda y se ocupe de las pensiones para poder hacer frente a una crisis,Antonio Maqueda,Madrid,34,NA,NA,ESPAÑA,ESPAÑA
10-04-2019,17,10-04-2019,3,La religión pierde influencia al desplomarse los ritos y la fe,Alfonso L. Congostrina,Barcelona,709,NA,NA,ESPAÑA,ESPAÑA
10-04-2019,17,10-04-2019,16,Esto cuesta contratar todos los servicios de series y películas en México,Darinka Rodríguez,NA,NA,NA,NA,Verne,Verne
10-04-2019,17,10-04-2019,19,¿De dónde viene el término guiri? La palabra que nació en las guerras carlistas,Lola Pons Rodríguez,NA,30,NA,NA,Verne,Verne
10-04-2019,17,10-04-2019,16,Tazos hielocos y pepsilindros: así se recuerdan los 90 en México,NA,NA,NA,NA,NA,Verne,Verne
10-04-2019,17,10-04-2019,14,Facebook e Instagram vetan a varios representantes de la extrema derecha canadiense,Jaime Porras Ferreyra,Montreal,9,AFP,Zuckerberg en una imagen de archivo.,Ciencia y Tecnología,Ciencia y Tecnología
10-04-2019,17,10-04-2019,19,Resucitada la bacteria del cólera de un soldado de la Primera Guerra Mundial,Miguel Ángel Criado,NA,34,NA,NA,Ciencia y Tecnología,Ciencia y Tecnología
10-04-2019,17,10-04-2019,16,WhatsApp llegará al iPad,José Mendiola Zuriarrain,NA,NA,NA,NA,Ciencia y Tecnología,Ciencia y Tecnología
10-04-2019,17,10-04-2019,18,Julio Iglesias habla de su retirada y del paso del tiempo,NA,NA,NA,GV Cruz Getty,Julio Iglesias en un concierto en Puerto Rico.,Estilo y Vida,Estilo y Vida
10-04-2019,17,10-04-2019,18,El príncipe Enrique Meghan Markle y Oprah Winfrey crean una serie sobre salud mental para Apple,NA,NA,NA,NA,NA,Estilo y Vida,Estilo y Vida
10-04-2019,17,10-04-2019,1,Estos famosos presumen de sus hijos en las redes sociales,NA,NA,NA,NA,NA,Estilo y Vida,Estilo y Vida
10-04-2019,17,10-04-2019,18,El futuro de la familia real japonesa es un niño de 12 años,Macarena Vidal Liy,Pekín,9,NA,NA,Estilo y Vida,Estilo y Vida
10-04-2019,17,10-04-2019,17,Miguel Bosé alimenta su crítica a Bachelet con un vídeo en el que la busca en su hotel de México,NA,NA,NA,NA,NA,Estilo y Vida,Estilo y Vida
10-04-2019,17,10-04-2019,17,Tres tipos de apego familiar que te convierten en un buen compañero o un problema,Verónica Palomo,NA,1,NA,NA,Estilo y Vida,Estilo y Vida
10-04-2019,17,10-04-2019,17,Una familia canadiense vuelve de vacaciones en Florida con el cuerpo del padre en el asiento trasero del coche,Jaime Porras Ferreyra,Montreal,12,G. R. Getty,Puesto fronterizo entre Canadá y EE UU.,UN PAÍS DE BLOGS,UN PAÍS DE BLOGS
10-04-2019,17,10-04-2019,18,El tatuaje del nombre de tu ex puede salvar a un perro,Unai Villa,NA,NA,NA,NA,UN PAÍS DE BLOGS,UN PAÍS DE BLOGS
10-04-2019,17,10-04-2019,18,Así sería la vida de tu hijo si fuera alérgico a algún alimento,Carolina García,Madrid,NA,NA,NA,UN PAÍS DE BLOGS,UN PAÍS DE BLOGS
10-04-2019,17,10-04-2019,19,Salir a pescar y encontrarse con un enorme tiburón de 230 kilos,NA,NA,NA,NA,NA,VÍDEOS Y FOTOS,VÍDEOS Y FOTOS
10-04-2019,17,10-04-2019,17,La eterna espera de los migrantes hondureños,NA,NA,NA,NA,NA,VÍDEOS Y FOTOS,VÍDEOS Y FOTOS
10-04-2019,17,10-04-2019,1,500 pequeños grandes periodistas argentinos,NA,NA,NA,NA,NA,DESDE EL PAÍS,DESDE EL PAÍS
10-04-2019,17,08-04-2019,22,El comandante… ¿se queda?,Carlos Dada,NA,70,NA,NA,DESDE EL PAÍS,DESDE EL PAÍS
10-04-2019,17,11-02-2019,17,Abierto el plazo de inscripción al Máster de Periodismo 2019-2021,NA,NA,NA,NA,NA,DESDE EL PAÍS,DESDE EL PAÍS
10-04-2019,17,10-04-2019,16,Tu propio coche eléctrico con tutoriales de Youtube,NA,NA,NA,NA,NA,ONE,ONE
10-04-2019,17,08-04-2019,16,En la élite de las carreras de drones,NA,NA,NA,NA,NA,ONE,ONE
10-04-2019,17,08-04-2019,20,La ministra del Interior de Colombia habla sobre las protestas indígenas,NA,NA,NA,NA,NA,Entrevista W,Entrevista W
10-04-2019,17,10-04-2019,15,Un nuevo dragón emerge: ¿Cómo potenciar a las empresas de América Latina?,Leandro Hernández,Buenos Aires,1,NA,NA,TERMÓMETRO ECONÓMICO Y SOCIAL DE AMÉRICA,TERMÓMETRO ECONÓMICO Y SOCIAL DE AMÉRICA
10-04-2019,17,09-04-2019,17,New poll predicts Socialist Party victory at Spanish elections,Natalia Junquera,Madrid,2,NA,NA,EL PAÍS IN ENGLISH,EL PAÍS IN ENGLISH
10-04-2019,17,09-04-2019,17,Vandals desecrate graves in Spain’s only German military cemetery,Manuel Viejo,Madrid,NA,NA,NA,EL PAÍS IN ENGLISH,EL PAÍS IN ENGLISH
10-04-2019,17,09-04-2019,17,Uber launches new electric scooter rental service in Madrid,Ramón Muñoz,Madrid,NA,NA,NA,EL PAÍS IN ENGLISH,EL PAÍS IN ENGLISH
10-04-2019,17,10-04-2019,8,Los hijos del hospital,NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,17,10-04-2019,15,Diario sentimental de Lanzarote,NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,17,08-04-2019,18,22 escapadas españolas muy tentadoras para Semana Santa,NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,17,08-04-2019,18,Cinco libros de la semana,NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,17,10-04-2019,15,La publicidad hace examen de conciencia sobre el sexismo,NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,17,10-04-2019,15,'Bruschetta' de alcachofas confitadas,NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,17,09-04-2019,15,Barón Rojo: jamás un grupo ‘heavy’ español tan grande jamás un final tan triste,NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,17,09-04-2019,15,11 'hacks' asombrosos de clientes de Ikea para personalizar la estantería Billy,NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,17,10-04-2019,15,Este rodillo con agujas es la última obsesión estética para cuidar la piel,NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,17,10-04-2019,15,"Un informe secreto de la industria da la razón a quienes compran embutidos ""sin nitritos""",NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,17,10-04-2019,15,Más deducciones por alquiler en esta campaña de la Renta,NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,17,10-04-2019,15,El día que Pablo Motos estuvo a punto de morir en directo: “Estuvimos un mes teniendo pesadillas”,NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,17,10-04-2019,15,Mata tiene dos clubes de la Premier 'vetados' para su futuro,NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,17,10-04-2019,15,Primer teaser del esperado nuevo juego de Star Wars: Jedi Fallen Order,NA,NA,NA,NA,NA,NA,Planeta Futuro
13-04-2019,8,13-04-2019,7,México da garantías a los empresarios de EE UU para invertir y cooperar en migración,Sonia Corona,Mérida (México),14,Gobierno de México,López Obrador con los presidentes de las patronales de EE UU y México.,NA,
13-04-2019,8,13-04-2019,1,Detenido en Madrid un general chavista disidente por narcotráfico a petición de Estados Unidos,NA,NA,NA,NA,NA,NA,
13-04-2019,8,13-04-2019,5,Wikileaks el amor usado y tirado de Donald Trump,Amanda Mars,Washington,31,Alastair Grant AP,Un manifestante frente a la Corte de Magistrados de Westminster.,NA,
13-04-2019,8,12-04-2019,22,Trump estudia enviar a los migrantes sin papeles a las ‘ciudades santuario’,Pablo Guimón,Washington,40,AP,Un migrante con una niña en frontera en San Diego.,Destacados,El país semanal
13-04-2019,8,13-04-2019,4,MeToo: lo que nos toca hacer a los hombres,Emiliano Monge,NA,5,G. Serrano,La marcha por el 8-M en México.,Destacados,El país semanal
13-04-2019,8,13-04-2019,4,Los desaparecidos de Lego de Ai Weiwei,David Marcial Pérez,México,NA,J. Cortés,Ai Weiwei en su exposición en el MUAC.,Destacados,El país semanal
13-04-2019,8,12-04-2019,22,EE UU entrega a Argentina más de 40.000 documentos sobre la dictadura militar,Yolanda Monge,Washington/ Buenos Aires,37,NA,Entrega de los documentos en Washington.,Destacados,El país semanal
13-04-2019,8,13-04-2019,3,López Obrador y el periodista Jorge Ramos se enfrentan por la estrategia de seguridad en México,Karina Suárez,México,46,Cuartoscuro,Jorge Ramos con López Obrador.,Destacados,El país semanal
13-04-2019,8,13-04-2019,4,Los osos polares también comen plástico,Jaime Porras Ferreyra,Montreal,NA,GETTY,Un oso polar tras cazar a una foca en Canadá.,Destacados,El país semanal
13-04-2019,8,13-04-2019,3,Christina Lindberg musa de ‘Kill Bill’: “En ‘Thriller’ era muda. Pensaban que no era buena actriz”,Mar Centenera,Buenos Aires,1,S. Friedlewsky,Christina Lindberg en Buenos Aires.,Destacados,El país semanal
13-04-2019,8,13-04-2019,5,Macarena Sánchez la jugadora que impulsó la profesionalización del fútbol femenino en Argentina,M. C.,Buenos Aires,NA,Facebook,El equipo de San Lorenzo este viernes.,Destacados,El país semanal
13-04-2019,8,13-04-2019,10,Marsha de Pussy Riot: “Es necesario elegir no callar”,Alejandra Agudo,Belgrado,2,NA,NA,Destacados,El país semanal
13-04-2019,8,12-04-2019,21,¿Debe un señor dejar pasar primero a una señora?,Martín Caparrós,NA,216,Getty,El dueño del bar Ciro's ayuda a Marilyn Monroe.,Destacados,El país semanal
13-04-2019,8,13-04-2019,0,Caen las clases medias,NA,NA,NA,NA,NA,opinión,opinión
13-04-2019,8,13-04-2019,4,ADN,Diana Calderón,NA,1,NA,NA,opinión,opinión
13-04-2019,8,13-04-2019,3,Una ética urgente,Ana Fuentes,NA,NA,NA,NA,opinión,opinión
13-04-2019,8,12-04-2019,20,Escudero,Jorge F. Hernández,NA,NA,NA,NA,opinión,opinión
13-04-2019,8,12-04-2019,17,Cien días bajo el dominio de los perversos,Eliane Brum,NA,9,NA,NA,opinión,opinión
13-04-2019,8,12-04-2019,21,La designación de un general al frente de la Guardia Nacional evidencia el poder del Ejército,Pablo Ferri,México,23,NA,NA,AMÉRICAS,AMÉRICAS
13-04-2019,8,12-04-2019,14,Steven Levitsky: “La democracia hoy es menos elitista es mucho más circo”,Amanda Mars,NA,11,Enrique Shore,Steven Levitsky en Nueva York.,AMÉRICAS,AMÉRICAS
13-04-2019,8,12-04-2019,21,El sustituto natural del plástico que se usaba en el siglo XIX,Pablo Zulaica,Mérida (Yucatán),22,NA,NA,AMÉRICAS,AMÉRICAS
13-04-2019,8,13-04-2019,5,Un exasesor de Obama primer demócrata acusado en un caso de la trama rusa,Pablo Guimón,Washington,17,NA,NA,AMÉRICAS,AMÉRICAS
13-04-2019,8,13-04-2019,5,Dos médicos cubanos son secuestrados en Kenia por presuntos islamistas,NA,NA,NA,NA,NA,AMÉRICAS,AMÉRICAS
13-04-2019,8,12-04-2019,20,Los argelinos salen en masa a la calle para desafiar al Ejército tras la marcha de Buteflika,Francisco Peregil,Rabat,48,AFP,Protesta en Alger este viernes.,INTERNACIONAL,INTERNACIONAL
13-04-2019,8,13-04-2019,1,No se distraigan con el Brexit: ojo al cinturón explosivo alrededor de Europa,Andrea Rizzi,NA,44,NA,NA,INTERNACIONAL,INTERNACIONAL
13-04-2019,8,12-04-2019,23,El ¿imposible? rompecabezas de la izquierda francesa,Silvia Ayuso,París,6,NA,NA,INTERNACIONAL,INTERNACIONAL
13-04-2019,8,12-04-2019,23,La Guardia Revolucionaria iraní: mucho más que un cuerpo de élite,Ángeles Espinosa (Enviada especial),Teherán,21,NA,NA,INTERNACIONAL,INTERNACIONAL
13-04-2019,8,12-04-2019,23,Sudán no extraditará a Al Bashir,NA,NA,NA,NA,NA,INTERNACIONAL,INTERNACIONAL
13-04-2019,8,05-04-2019,5,La nueva campaña de EL PAÍS: ¿Y tú qué piensas?,NA,NA,NA,CARLOS ROSILLO,Campaña de EL PAÍS: ¿Y tu qué piensas?,¿Y tú qué piensas?,UN ESPACIO COMÚN PARA COMPRENDER EL MUNDO
13-04-2019,8,13-04-2019,2,Pureza frente a pragmatismo,Paul Krugman,NA,NA,Bloomberg,La demócrata Alexandria Ocasio-Cortez en Nueva York.,El País Economía,El País Economía
13-04-2019,8,13-04-2019,2,PRISA adquiere el 25% de Santillana,NA,NA,NA,NA,NA,El País Economía,El País Economía
13-04-2019,8,13-04-2019,2,Banco Santander lanza una opa sobre el 25% de su filial en México por casi 29 millones de dólares,Íñigo de Barrón,Santander,12,NA,NA,El País Economía,El País Economía
13-04-2019,8,12-04-2019,23,Chevron adquiere Anadarko por 33.000 millones de dólares,Sandro Pozzi,Nueva York,NA,NA,NA,El País Economía,El País Economía
13-04-2019,8,13-04-2019,3,Las 10 ciudades más caras para comprar un piso,NA,NA,NA,NA,NA,El País Economía,El País Economía
13-04-2019,8,12-04-2019,20,Uber revela sus secretos y ambiciones a Wall Street,S. P.,Nueva York,1,NA,NA,El País Economía,El País Economía
13-04-2019,8,13-04-2019,4,El ADN confirma que un médico holandés usó su propio semen para engendrar 49 hijos,Isabel Ferrer,La Haya,88,NA,Un presunto hijo de Karbaat y el médico de joven.,Sociedad,Sociedad
13-04-2019,8,13-04-2019,4,Mayores sobremedicados: tantas pastillas perjudican seriamente su salud,Ana Alfageme,NA,82,V. Sainz,Carmen Mínguez García muestra su medicación.,Sociedad,Sociedad
13-04-2019,8,13-04-2019,2,Tú yo y ‘Las meninas’ por 4.900 dólares,Margot Molina,Madrid,18,Víctor Sainz,Una visita privada al Museo del Prado en marzo.,Cultura,Cultura
13-04-2019,8,13-04-2019,5,Nuevos ensayos y novelas en el Mediterráneo el mar de los dioses y los libros,Guillermo Altares,NA,1,NA,NA,Cultura,Cultura
13-04-2019,8,13-04-2019,2,El Episodio IX de ‘Star Wars’ se titulará ‘The Rise of Skywalker’ y ya tiene tráiler,NA,NA,NA,NA,NA,Cultura,Cultura
